Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	library
prerank	Oxidative Phosphorylation	0.3545618514434762	1.0223643305125711	0.44144144144144143	0.5723343145550537	1.0	62/193	31.27%	LDHB;NDUFS4;NDUFC1;NDUFB5;COX15;ATP6V1C1;ATP6V1H;MTRR;RHOT1;MDH1;ETFB;SUCLG1;CASP7;NDUFA5;MTX2;MGST3;NDUFS1;ALAS1;GPX4;ATP5MG;HADHA;HADHB;DLD;ATP5F1C;NDUFS2;PDP1;COX7C;NDUFB1;PDHX;COX17;TOMM70;CYCS;ATP5PF;IDH2;DECR1;ATP6V1E1;COX6C;TCIRG1;SUCLA2;OXA1L;NNT;GRPEL1;OPA1;NDUFA4;ATP1B1;MRPL15;IDH1;AIFM1;MTRF1;UQCRC1;UQCRH;ATP5MC3;MRPS22;ACAT1;ATP5MC1;SUPV3L1;ECHS1;UQCRQ;PDHB;NDUFB3;GLUD1;ATP5F1B	MSigDB_Hallmark_2020
prerank	RHO GTPase Cycle R-HSA-9012999	0.4060149071830077	1.186425593715014	0.011	0.5731086474054018	1.0	132/433	23.64%	ARHGAP18;CAV1;ARHGAP24;SLITRK3;PKN2;ARHGAP10;ARHGAP5;IQGAP2;AKAP12;RHOBTB1;VRK2;PDE5A;ARHGAP21;RASGRF2;PIK3CA;FAM13A;PHIP;TMOD3;DIAPH3;SOS2;NCKAP1;FAM169A;SH3RF1;LMAN1;ARHGAP42;KTN1;VAV3;ALS2;STAM;FNBP1L;LRRC1;SPTBN1;WWP2;DOCK10;PLEKHG1;DIAPH1;PICALM;PEAK1;COPS2;SOS1;ABCD3;PARD6A;FAM83B;ARL13B;ARHGAP29;TRIO;KCTD3;ABI2;CDC42EP3;DOCK8;MSI2;HSPE1;DOCK3;BASP1;DAAM1;ARHGEF7;CFTR;RASAL2;ARHGAP20;PKP4;MCF2L;ARHGEF6;FRS2;EMC3;NDUFA5;RHOH;PLEKHG5;PLD2;ARHGAP26;POTEF;RRAS2;KIF14;DOCK7;POTEE;PTPN13;STOM;FARP2;RHOF;CCDC115;CKAP4;CCT7;DST;STAM2;STARD13;ARHGAP23;NGEF;WASF3;NCF4;CCDC88A;CPNE8;SPATA13;FAM135A;SRGAP2;CDC42EP4;TMEM59;MCF2;TXNL1;SLITRK5;SEMA4F;STK10;PLEKHG6;KALRN;MTR;CYFIP2;HSP90AB1;SENP1;STEAP3;RND2;ARHGAP45;MTMR1;MPP7;DLG5;WIPF3;ARAP1;VANGL2;ANLN;ARHGAP33;FLOT1;CDC42SE2;HOMER2;DOCK9;ARHGAP15;ZAP70;FAF2;EPHA2;SH3PXD2A;SRGAP1;ARHGEF4;ACTC1;EPSTI1;ACTG1;ARHGAP28	Reactome_2022
prerank	Inorganic Cation Import Across Plasma Membrane (GO:0098659)	0.37491507433498855	1.048210844909405	0.4046417759838547	0.5738396087232246	1.0	51/102	34.88%	SLC12A2;SLC39A8;SCN9A;SCN7A;TRPV1;SLC9C1;CACNA2D1;SLC9A9;SLC12A8;SCN11A;SLC9A2;SLC8A3;ATP1A1;SLC9A3;TRPM4;CACNA1B;SLC24A2;SCN8A;KCNJ2;SLC8A1;KCNJ14;SCN2A;SCN10A;KCNJ5;ATP1A3;CLU;KCNE2;KCNJ3;SLC12A9;SLC24A1;CACNA1C;ABCC9;ATP1B1;KCNJ12;NALF1;CACNA1E;SLC9A1;HCN2;SLC12A4;KCNH2;SCN1A;SCNN1A;KCNJ11;FXYD2;TRPV6;CACNA1S;ATP1A4;NALF2;SLC9A6;TRPM1;SLC39A6	GO_Biological_Process_2023
prerank	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	0.3740142955537384	1.054075146082491	0.3815261044176707	0.5744494738010716	1.0	46/115	36.22%	SEC24B;YIPF7;TRAPPC8;SEC24D;LMAN1;BET1;USO1;SAR1B;KDELR2;BCAP29;COPB2;PGAP1;SEC22A;GOSR2;SPAST;COG3;SEC13;TRAPPC12;TBC1D20;USE1;MIA2;TMED5;SEC16A;SEC22C;TFG;YIPF4;TMED7;COPB1;CTAGE4;CUL3;STX5;SCFD1;ATL3;SEC16B;COPA;TRAPPC13;SEC31A;NRBP1;KLHL12;TRAPPC10;STEEP1;GOPC;RAB2A;TRAPPC11;TRAPPC3L;COPG1	GO_Biological_Process_2023
prerank	Myogenesis	0.3568735515157862	1.0273804096923094	0.43	0.5747708165327253	1.0	71/198	30.33%	SCHIP1;FGF2;CNN3;MEF2C;FST;MEF2A;TPD52L1;HSPB2;CRYAB;MYF6;NAV2;MYL1;SORBS3;FKBP1B;DES;COL6A2;CD36;PPP1R3C;KLF5;MB;SORBS1;KIFC3;WWTR1;LPIN1;GJA5;ITGA7;AGL;COL1A1;SSPN;APP;IFRD1;NCAM1;SH3BGR;CHRNA1;TPM2;GNAO1;PKIA;DTNA;PFKM;TNNT3;TSC2;ADAM12;ACSL1;CLU;NOTCH1;HBEGF;EFS;LAMA2;CACNG1;PVALB;BAG1;CAMK2B;ACTC1;COL4A2;ABLIM1;PTGIS;FXYD1;FABP3;SPHK1;ADCY9;TNNC1;MYOZ1;TNNT2;DENND2B;ANKRD2;ACTN2;KCNH2;PLXNB2;COL3A1;IGFBP3;MYL6B	MSigDB_Hallmark_2020
prerank	Negative Regulation Of Programmed Cell Death (GO:0043069)	0.36294100792733736	1.0545367186849706	0.276	0.5754284750923346	1.0	110/366	26.33%	CAT;LSM8;PDCD10;ARHGAP21;ERCC5;RHBDD1;PHIP;MECOM;BCL2;SH3RF1;SEMA4D;GATA6;MDM2;SNCA;RICTOR;CRYAB;CITED2;HMGA2;HSPD1;PKHD1;GDNF;FFAR4;PRDM9;PLK2;PPT1;SLC7A11;PRKAA1;ERBB4;PIDD1;NAA15;SIRT1;MRE11;TPT1;WT1;SPRY2;TFAP2A;PAGE4;MET;HDAC3;AKT1;HDAC2;POU4F1;NKX2-5;CD44;KDR;YWHAZ;PA2G4;BAG4;IL7;KIF14;GPX4;IGF1R;HNRNPK;SOCS2;HGF;NTRK1;MYO18A;DNAJC3;TFAP2B;MT3;MALT1;POU3F3;TMBIM4;BMP4;FSTL1;HIPK3;TSC22D1;RIPK1;MTDH;AIFM2;ATF5;GHRL;GOLPH3;BARD1;RNF144B;GAS6;HIGD1A;RPS6KB1;NKX2-6;PROC;BIRC6;CASP2;NR1H4;MAP4K4;ALB;FCMR;BNIP2;HPN;MAD2L1;IFIT3;TJP1;IL31RA;PRKCI;BAG1;ANXA4;FOXO1;CCND2;OPA1;CDK1;PRR5;CTNNB1;CD38;RNF157;ERBB2;NOTCH2;NIBAN2;APIP;FMN2;SPHK1;NUAK2	GO_Biological_Process_2023
prerank	Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	0.39658210490561924	1.1248388243422998	0.24044265593561368	0.5758770692471106	1.0	20/104	13.61%	NKIRAS1;EEA1;NFKBIA;NOD1;MEF2C;MEF2A;CREB1;GDNF;UBE2N;PIK3C3;RIPK2;MAP2K3;USP14;TAB2;IRAK4;JUN;PELI2;KCNH8;APP;TANK	Reactome_2022
prerank	Protein Autophosphorylation (GO:0046777)	0.36863005782827923	1.055052250561851	0.35235235235235235	0.5762331256911931	1.0	37/157	16.45%	VRK2;CAMK2D;FGFR4;TXK;STK39;LRRK2;MAP3K21;MAP3K13;PRKX;STK17B;ATR;EPHA4;TNIK;PEAK1;ERBB4;FYN;MUSK;CAMK4;AKT1;EIF2AK2;MAP4K1;RB1CC1;KDR;PDGFRA;MYO3A;PRKD1;IGF1R;NTRK1;EPHB1;ATP13A2;PIKFYVE;FGFR1;RIPK1;FLT3;PTK6;MAK;STK4	GO_Biological_Process_2023
prerank	Transcription By RNA Polymerase II (GO:0006366)	0.3660788679671794	1.0482247112848633	0.36536536536536535	0.5767975556581522	1.0	47/191	20.01%	E2F3;PEX2;THRB;ELL2;TAF5L;MED4;CREB1;SNAPC3;NCOA2;TAF2;ICE1;COPS2;GCM2;ELOC;ELP4;FOXE1;SNAPC4;NKX3-2;DEK;RARA;MNAT1;PAX5;CCNH;MED23;GTF2H4;NOCT;ETV1;GLIS3;SCAF8;TCFL5;GTF2A2;MNT;ERCC6;TAF1A;TSC22D1;GTF2H2;POLR2H;ARRB2;ELP2;MED7;SUB1;SNAPC1;FAM170A;PPARG;PPARGC1A;ERCC3;TFDP1	GO_Biological_Process_2023
prerank	Cilium Organization (GO:0044782)	0.3645667672312044	1.046730475757473	0.364	0.5773324536385822	1.0	69/223	26.54%	CEP126;BBS7;PKD2;PLK4;CCNO;WDR19;PHIP;CFAP61;CPLANE1;RTTN;WDPCP;DYNC2H1;FNBP1L;TEKT4;ARL6;CDC14C;SSX2IP;SPAG16;ARL13B;MACIR;RAB23;SEPTIN7;CCDC57;DYNC2I1;DNAH5;SCLT1;SNX10;DISC1;CATIP;IQUB;INTU;CENPJ;IFT74;TTC29;MBD1;FBXW8;CCDC65;MAK;IFT140;CC2D2A;IFT27;RILPL1;NME8;CCDC28B;FHDC1;NOTCH1;FUZ;KIF3A;CEP164;MKKS;CILK1;TTC17;RABL2B;EHD4;PCNT;PIBF1;ABLIM1;IFT46;KIF24;DZIP1;ACTR3;STK36;IFT172;IFT57;DNAAF1;TTC36;CCDC96;WDR90;ATP6V0D1	GO_Biological_Process_2023
prerank	Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	0.3754618092288353	1.0487686567345975	0.405811623246493	0.5774052759726364	1.0	28/110	20.15%	CAV1;BRMS1L;SPRY1;SNX6;CD109;CITED2;SMAD4;ZEB2;ZNF451;SIRT1;ARID4B;TET1;SPRY2;PBLD;SNX25;HDAC2;EMILIN1;SDCBP;STUB1;SAP30;DKK3;VEPH1;IL17F;HSP90AB1;RNF111;PPARA;PPARG;PDPK1	GO_Biological_Process_2023
prerank	Regulation Of Response To External Stimulus (GO:0032101)	0.37358000767007876	1.0551669957011243	0.3597989949748744	0.5789689280852038	1.0	37/123	24.89%	CAV1;FOXP1;EFNB2;ELMOD2;CD55;IL1RL2;GATA6;PSMA6;CASP4;CXCR4;PTGS2;CYLD;FCGR2B;CD36;HERC5;USP14;CMA1;PDGFRA;IL1R1;TRAF3;NMT1;APLP2;PTPN22;LACC1;NR1D2;NFE2L2;GRK1;CASP8;ADGRA2;NRG1;CGAS;AGTR1;JAK2;IL20;BST1;F2R;MYD88	GO_Biological_Process_2023
prerank	Phospholipid Metabolism R-HSA-1483257	0.39031589497944896	1.1257743475768676	0.149	0.5792480773601683	1.0	65/204	25.58%	SLC44A5;RAB5A;PIP4K2A;CPNE3;PIK3CA;PLEKHA6;INPP4B;SLC44A3;GPD2;LPIN2;LPGAT1;MTMR2;PLEKHA8;PTEN;PIK3C3;PLAAT1;PLA2R1;PLA2G4A;CPNE6;TPTE2;OSBPL8;INPP4A;OSBPL10;PLD2;GPCPD1;FIG4;CRLS1;PIK3R5;ETNPPL;LPIN1;PTPN13;HADHA;HADHB;GPAM;PI4K2B;PIKFYVE;PIP5K1B;CEPT1;PIK3C2G;BCHE;LPCAT1;MFSD2A;MBOAT7;PITPNB;PLEKHA2;LIPI;PLEKHA3;MTMR7;ARF3;MTMR6;DGAT2;MTMR1;PLEKHA5;CSNK2A2;AWAT2;SBF2;MBOAT2;PLA2G4E;INPP5K;LPCAT2;PGS1;LPCAT4;TNFAIP8L1;DDHD2;GNPAT	Reactome_2022
prerank	G Alpha (Q) Signaling Events R-HSA-416476	0.3922312235082346	1.1320597445756853	0.161	0.5792595652002333	1.0	43/208	16.88%	TACR3;GNG12;GNB4;P2RY1;PIK3CA;CREB1;TRPC6;GRM5;NPFFR2;GPR68;NMBR;PROKR1;DGKB;EDNRB;FFAR4;DGKH;CHRM3;GHSR;TRPC3;MCHR2;NTS;SOS1;TRH;TRIO;GNG2;MLNR;RIPK2;EDNRA;ITPR2;PLCB1;PTGFR;ADRA1B;TAC1;PLCB4;DGKG;GNG3;APP;RASGRP2;TRHR;EDN1;GNG5;QRFPR;GHRL	Reactome_2022
prerank	Regulation Of DNA Repair (GO:0006282)	0.3721892139623755	1.0489115382401932	0.39317953861584753	0.5797092832188795	1.0	27/128	20.54%	INO80D;ENY2;TAF5L;UCHL5;ATXN7;EYA4;EPC1;ATR;ACTL6A;UBE2N;TAF2;SIRT1;INO80;NPAS2;DEK;TRRAP;ING3;YEATS4;DHX9;SUPT20H;ERCC6;KAT5;ARID2;BARD1;RAD52;UBE2V2;INO80B	GO_Biological_Process_2023
prerank	CDC42 GTPase Cycle R-HSA-9013148	0.4578972291222153	1.3100876608146612	0.015	0.5799175449159593	0.836	46/146	23.29%	CAV1;ARHGAP24;PKN2;ARHGAP10;ARHGAP5;IQGAP2;ARHGAP21;RASGRF2;DIAPH3;ARHGAP42;KTN1;VAV3;FNBP1L;DOCK10;PLEKHG1;PARD6A;ARHGAP29;TRIO;KCTD3;CDC42EP3;DOCK8;DAAM1;ARHGEF7;ARHGAP20;MCF2L;ARHGEF6;ARHGAP26;DOCK7;STOM;STARD13;NGEF;CPNE8;SPATA13;SRGAP2;CDC42EP4;MCF2;STEAP3;ARHGAP45;WIPF3;ARAP1;ARHGAP33;CDC42SE2;DOCK9;SH3PXD2A;SRGAP1;ARHGEF4	Reactome_2022
prerank	MyD88-independent TLR4 Cascade R-HSA-166166	0.4068905084796568	1.1508702070658863	0.19779116465863453	0.5799761410476953	1.0	24/105	16.44%	NKIRAS1;NFKBIA;NOD1;MEF2C;UBE2D1;MEF2A;CREB1;UBE2D2;GDNF;UBE2N;UBE2D3;RIPK2;MAP2K3;USP14;TAB2;JUN;KCNH8;APP;PTPN11;TANK;TRAF3;RIPK1;IKBKB;MAPK10	Reactome_2022
prerank	Positive Regulation Of Protein Modification Process (GO:0031401)	0.3621476618343626	1.0435078039470485	0.3713713713713714	0.5803311580741821	1.0	79/223	31.17%	ATG10;FGF2;SMARCA5;P2RY1;LEPR;SEMA4D;LRRK2;EFNA5;VEGFC;LIMCH1;AMBRA1;TNIK;FNIP1;ERBB4;SIRT1;PGF;BRAT1;FAM47E;MUSK;TRABD2A;IGF2;HDAC3;AKT1;RAP2A;RB1CC1;SLCO3A1;FBH1;KDR;PELI2;MOB1A;BAZ2A;IL1B;HGF;APP;RELN;NTRK1;MT3;BMP4;MOB2;THPO;CSNK1D;RIPK1;CRKL;KAT5;STK4;CCNA2;GAS6;FGF5;IFNG;FLOT1;ACVR2A;RALB;NKX3-1;NTRK3;CCND2;DVL3;PAK1;MOB1B;ERBB2;LYN;FGF19;RAC1;MOB3B;ATG14;TXN;CIB1;EFNA1;CALM3;NIBAN1;RARRES2;CSF1R;NOS1AP;PROM2;FAXDC2;RAB3GAP2;BMP2;CEP295;CALM2;FAS	GO_Biological_Process_2023
prerank	mRNA Processing (GO:0006397)	0.3634368166930788	1.0493606739876098	0.358	0.5807426943214336	1.0	46/205	20.28%	PRPF40A;RNGTT;LSM8;HNRNPA3;SLU7;SNRPD1;WBP4;YTHDC1;FBXO11;HNRNPH3;SRSF12;SYNCRIP;PRPF18;CRNKL1;PLRG1;HNRNPA2B1;SF3B1;NUDT21;GCFC2;USP39;DDX5;DDX23;SMU1;PRPF38A;SNRPG;HNRNPK;SCAF11;METTL14;GEMIN5;PPIL3;SF3B6;EIF4A3;SNRNP27;RBM4;PRPF3;SNRPN;PRPF4;TCERG1;CDC5L;LSM5;RNPC3;PPARGC1A;RBM22;SRSF6;KIN;NOVA1	GO_Biological_Process_2023
prerank	Protein Polyubiquitination (GO:0000209)	0.3598465301366939	1.0440286917313104	0.355	0.5808125699538368	1.0	71/222	27.82%	NEDD4L;ANAPC4;SASH1;MARCHF1;TRAF3IP2;BCL2;RNF183;UBE2D1;MDM2;UBE2W;UBE2D2;DZIP3;HACE1;RNF217;WWP2;FBXL17;TRIM2;UBE2N;TRIM34;TRIM62;UBE2D3;UBE2E3;ANKIB1;RNF19A;FBXL7;RNF152;NHLRC3;PELI2;UBE2E2;KLHL42;TRIM32;STUB1;FBXO4;TRAF3;MARCHF6;UBE2J1;HECTD1;UBE3D;RNF14;TNKS2;PRKN;MKRN1;BARD1;RNF144B;TRIM56;SKP2;UBE2K;CDC34;UBE2V2;TNFAIP3;RNF25;TRIM45;TRIM38;TRAF1;LNPEP;UBE2E1;RNF216;RC3H2;TRIM21;CTNNB1;TRAF6;DDB2;UBE2D4;AMFR;ZFP91;RNF4;CUL3;CDC16;RNF168;TRIM8;RNF146	GO_Biological_Process_2023
prerank	Signaling By GPCR R-HSA-372790	0.3824804540576156	1.1270609082528869	0.032	0.5812300570986049	1.0	175/675	23.39%	PLPPR5;PLPPR1;NPY1R;TACR3;PDE11A;PTGER3;PTH2R;HTR1F;PDE4B;GNG12;CD55;GNB4;RXFP1;NPY2R;CXCL6;P2RY1;CMKLR1;RASGRF2;MTNR1A;GPR150;GRM7;PIK3CA;SSTR2;CAMK2D;SOS2;TSHR;NLN;PRKAR1A;OPN5;HEBP1;CREB1;TRPC6;GRM5;PPP3CA;CALCR;VAV3;NPFFR2;PDE4D;S1PR1;CXCR4;GPR68;NMBR;PROKR1;PRKX;PDE7A;DGKB;HTR1A;EDNRB;PRKAR1B;FFAR4;PDE7B;DGKH;CHRM3;WNT16;GHSR;TRPC3;PLPPR4;MCHR2;NTS;NBEA;SOS1;TRH;GPR37;DRD2;FZD6;TRIO;AHCYL1;RXFP3;CRH;PLA2G4A;TAAR6;ITGA5;GNG2;MLNR;CAMK4;TAAR5;RIPK2;AKT1;EDNRA;ARHGEF7;ITPR2;OPRM1;PTGDR;PRKACB;SCTR;PLCB1;MCF2L;ARHGEF6;PRLHR;PLEKHG5;SUCNR1;FZD1;PTGFR;ADRA1B;PTGER2;ADM2;PDE8B;TAC1;NPY5R;PLCB4;PIK3R5;DGKG;RAMP3;WNT6;GNG3;APP;RGS6;RASGRP2;ADCY8;RGS7;TAS2R10;FSHR;TAS2R60;ADCY2;PDE4C;S1PR2;INSL5;NGEF;CRHBP;TRHR;S1PR3;CCR3;EDN1;ADCY7;CXCL5;ADGRE5;MC5R;CXCL1;GNG5;QRFPR;ARRB2;GHRL;CALCRL;OXER1;CAMK2G;MCF2;CCL4;RGS11;ADCYAP1;IAPP;PPP3CC;SMOX;HTR5A;KALRN;CXCR2;RLN2;PDE1A;CXCL13;ADCY6;PDPK1;IHH;PTCH1;GRM1;GPR37L1;OPRD1;HBEGF;PDE10A;GPR132;PPP1CA;CXCR1;AGTR1;FZD7;RGS8;GNAS;CXCL8;HCRTR1;NPB;PDE4A;ADRB2;P2RY6;AVPR1B;GPR27;OXGR1;ARHGEF4;CAMK2B	Reactome_2022
prerank	Regulation Of GTPase Activity (GO:0043087)	0.36203416970161595	1.0498955410710349	0.36	0.5815077744434695	1.0	65/207	25.48%	EVI5;RASGRF2;SOS2;SEMA4D;LRRK2;CAV2;RGP1;VAV3;ALS2;EFNA5;PRKG1;RAB11FIP2;RAPGEF5;RAP1GDS1;DOCK10;EPHA4;PICALM;SOS1;EPHA5;TBC1D30;ZC3H15;DOCK8;MAPRE2;CPEB2;ARHGEF7;PKP4;SH3BP4;RASGEF1A;RASA4;DOCK7;RGS6;RASGRP2;NTRK1;NF1;RGS7;PLXNC1;NGEF;RGL1;RAPGEF2;TBC1D20;ARFGEF1;CHN2;CCL4;RGS11;ADCYAP1;SNX9;EZH2;RAPGEF3;SLC6A2;RAPGEFL1;ARAP1;SNX13;MAP4K4;WDR41;RGS8;RDX;DOCK9;ARHGAP15;NDEL1;LIMS1;DVL3;F2R;ERBB2;RASGEF1C;S100A10	GO_Biological_Process_2023
prerank	Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)	0.3714967283385355	1.0502678041336249	0.3903420523138833	0.5829223482839005	1.0	42/111	31.11%	PDCD10;CCNO;SNCA;HMGA2;CDC25C;SOS1;SIRT1;HERC5;AKT1;MNAT1;CCNH;DIRAS3;CCNJL;CDK5RAP3;CDKN2A;SLC8A3;CNPPD1;ETAA1;GADD45A;CCNA2;EZH2;IFNG;SLC8A1;DUSP19;SNF8;RALB;ADRB2;BCCIP;CCNG2;CCND2;TRIB1;CCNA1;CDK5R1;CIB1;MAP2K1;CALM3;CCNG1;CSF1R;CDKN1B;MAP2K2;TCL1A;CALM2	GO_Biological_Process_2023
prerank	Chromatin Organization (GO:0006325)	0.35932771178278333	1.0441986300802724	0.356	0.5830682130967669	1.0	67/262	25.22%	MIER1;INO80D;HMGB2;CBX3;SATB1;SMARCA5;GATAD1;CHD1;NAP1L1;SOX2;KDM4C;UCHL5;HMGA2;BAZ2B;KDM5B;ACTL6A;KDM2B;KDM5C;SF3B1;MTA3;SIRT1;INO80;TET1;PWWP2A;PWWP3A;HDAC3;BAZ1A;HDAC2;WAC;NUCKS1;SUV39H2;ZZZ3;DEK;KAT6B;KDM4E;YEATS4;ZNF827;YEATS2;BAZ2A;SATB2;CHAF1B;MTA2;ERCC6;TCF7L1;HMGN1;ARID2;HAT1;M1AP;NUDT5;EZH2;CBX1;SETD7;PHF19;INO80B;CHD3;HDAC8;EHMT1;BMI1;REST;SAFB;SUPT16H;UBN1;LRWD1;DR1;PHC1;PAK1;PADI2	GO_Biological_Process_2023
prerank	Cellular Response To Starvation R-HSA-9711097	0.3976109208249339	1.1298970383041247	0.188	0.5831783558014076	1.0	40/152	23.15%	RPL15;RPL22L1;RPL39L;MRPL13;BMT2;RPL30;GDNF;FNIP1;LAMTOR3;ATP6V1C1;RPS8;ATP6V1H;CASTOR2;SH3BP4;KICS2;RPL10L;LAMTOR5;RPS21;SEC13;RRAGA;RPL9;RRAGD;RPS13;RHEB;RPL6;IMPACT;RPL36AL;RPL34;SESN1;ATP6V1E1;ATF3;RPL19;RRAGC;RPL7;TCIRG1;RPL4;ATP6V1A;RPS19;RPL29;MIOS	Reactome_2022
prerank	Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	0.3745626533341819	1.0399376923449233	0.43044354838709675	0.5840687505734878	1.0	31/106	22.74%	BCL10;NOD1;PMAIP1;ROBO1;SNCA;HSPD1;COL4A3;PIDD1;SIRT1;ACVR1C;HSPE1;CRADD;DIABLO;HIP1;MALT1;FAM162A;ARL6IP5;CYCS;MAP3K5;CNTN1;ST18;SENP1;PPARG;CASP2;BCL2L13;CASP8;KHDC1;SORD;JAK2;NKX3-1;REST	GO_Biological_Process_2023
prerank	Monoatomic Ion Transport (GO:0006811)	0.3729796463925678	1.0505601606677022	0.4094094094094094	0.5847838131786518	1.0	33/102	25.65%	SLC12A2;ANO6;GABRB1;TRPC6;ATP10D;SLC26A4;SLC1A3;SLC9A9;AQP11;SLC1A7;SLC17A6;SLC1A2;SLC9A8;TRPM3;SLC1A1;TRPA1;SLC9A2;SLC15A2;SLC8A3;SLC9A3;SLC24A2;GLRB;SLC8A1;CNGA3;SLC17A5;PIEZO2;PANX1;SLC5A8;SLC36A2;SLC24A1;SLC26A7;SLC15A3;SLC9A1	GO_Biological_Process_2023
prerank	Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169	0.3945986191341213	1.1539229940863347	0.054	0.5848354345438083	1.0	89/374	19.70%	CBLB;UBA6;FBXL4;KBTBD8;TLR6;NEDD4L;SEC24B;ANAPC4;KLHL5;FBXO11;SEC24D;SH3RF1;UBE2D1;LMO7;ASB5;HERC6;FBXW7;PSMA6;UBE2W;UBA3;FBXL5;PSMD14;UBE2D2;DZIP3;ITGAV;RNF7;HACE1;SAR1B;RNF217;PSME4;PSMD12;UBE2N;PIK3C3;PSMD4;ELOC;CD36;HERC5;UBE2D3;PSMD5;RCHY1;UBE2E3;FGA;LTN1;FBXL19;TRIM36;WWP1;FBXL3;RNF138;HERC4;GPR75-ASB3;RNF19A;FBXO32;ASB10;FBXL7;UBE2E2;RNF220;SEC13;UNKL;UBA5;KLHL42;TRIM32;FBXO30;SEC61A1;STUB1;PSMB11;FBXO4;LONRF1;UBE2J1;HECTD1;FBXW8;UBE3D;HERC3;RNF14;PRKN;IKBKB;ASB17;NCF4;MKRN1;MIB2;TLR2;RNF144B;SKP2;PSMA2;UBE2K;SEC61G;RNF111;CDC34;HECW2;UBE2V2	Reactome_2022
prerank	Positive Regulation Of GTPase Activity (GO:0043547)	0.361914947912409	1.044416941345142	0.38	0.5850117522663513	1.0	71/228	25.48%	ARHGAP24;EVI5;TBC1D4;RASGRF2;TBC1D1;SOS2;SEMA4D;ARHGAP42;CAV2;RGP1;ALS2;RAB11FIP2;RAPGEF5;RAP1GDS1;DOCK10;PICALM;SOS1;ARHGAP29;TBC1D30;ZC3H15;TBC1D9;DOCK8;MAPRE2;ARHGEF7;TSC1;PKP4;TBCK;RASGEF1A;DOCK7;APC2;RGS6;RASGRP2;NTRK1;NF1;RGS7;AGAP6;NGEF;NTF3;RGL1;RAPGEF2;TBC1D22B;TBC1D20;CCL4;RGS11;ADCYAP1;RALGAPA2;SNX9;GARNL3;EZH2;ARHGAP45;CXCL13;RAPGEF3;SLC6A2;RAPGEFL1;ARAP1;SNX13;MAP4K4;WDR41;RGS8;DOCK9;EPHA2;NTRK3;NDEL1;LIMS1;SYDE2;DVL3;F2R;ERBB2;RASGEF1C;AGAP3;S100A10	GO_Biological_Process_2023
prerank	Protein Localization To Organelle (GO:0033365)	0.3624657919883754	1.0402820547628708	0.404	0.585510470301015	1.0	51/136	33.16%	FSIP2;PEX2;ANK2;ARF6;MDM2;SSB;LRRK2;RAP1GDS1;ARL6;PRKAA1;BMP7;RAB33B;SNX10;COG3;SEC61A1;COL1A1;DHX9;BMP4;RIPOR1;COG7;RAB6A;PIKFYVE;CSNK1D;IFT140;DNAAF11;TOLLIP;TIA1;TOR1B;LMNA;TRAM1L1;RPL11;RAB11A;PAK1;MICALL1;CNTLN;NUAK2;ZBTB7A;TOR1A;BANP;TTC21A;TOPORS;GCC2;DDX1;ARL3;BBS4;PRKAA2;ROPN1B;TTC21B;GET1;SYS1;GBP5	GO_Biological_Process_2023
prerank	Negative Regulation Of Translation (GO:0017148)	0.3699012522297137	1.041572238054543	0.40643863179074446	0.5858537400873692	1.0	36/104	28.02%	MRPL13;YTHDF1;TPR;SYNCRIP;CAPRIN1;EPHA4;TRIM2;DHX36;GZMB;EIF4E2;CPEB2;SERBP1;EIF2AK2;TSC1;RNF139;IGF2BP2;NHLRC3;METTL14;DHFR;EIF4A3;RBM4;NMNAT2;DDX6;BTG2;ZAR1;LARP1;YTHDF2;TIA1;GAPDH;METTL3;PCIF1;ENC1;ROCK1;EIF4G1;CNOT10;DAPK1	GO_Biological_Process_2023
prerank	Extracellular Matrix Organization R-HSA-1474244	0.39280093665845317	1.1326126411825368	0.129	0.5861606763803655	1.0	82/279	24.56%	LAMC2;LAMA4;SPOCK3;COL25A1;CD47;COL14A1;ADAMTS3;PLOD2;HAPLN1;COL21A1;COL9A1;SDC1;COL4A4;ITGAV;COL24A1;MMP16;COL4A3;MMP13;COL22A1;FN1;COL6A2;BMP7;MUSK;ITGA5;DCN;TNNI3;FBN3;FGA;COL5A2;ADAMTS4;NRXN1;ITGA2;ITGB8;CD44;KDR;TGFB2;CMA1;TLL1;ITGA4;P3H2;COL11A1;ITGA7;ADAMTS9;LOX;COL1A1;CRTAP;ADAMTS1;DST;COL16A1;MMP14;BMP4;PLEC;COL12A1;NTN4;NCAM1;LUM;SDC4;LOXL3;DAG1;CAPN9;COL5A1;NID1;CAPN8;CAPN13;CAPNS1;DMTF1;TMPRSS6;ITGAX;COL8A2;ADAM12;FBN2;ITGA9;MMP2;ADAMTS18;LAMA2;SH3PXD2A;NID2;COL4A2;PDGFB;FBLN5;PPIB;F11R	Reactome_2022
