dataset	offset_bp	p_in_nuc	denom
m6a_200 sperm	2823	0.07361802344073623	149317
m6a_200 sperm	2824	0.07362137481129757	149307
m6a_200 sperm	2825	0.0736800342725925	149297
m6a_200 sperm	2826	0.07372366595728283	149284
m6a_200 sperm	2827	0.07378100336025004	149266
m6a_200 sperm	2828	0.07382627802742057	149255
m6a_200 sperm	2829	0.073847154794269	149242
m6a_200 sperm	2830	0.0738489716697263	149232
m6a_200 sperm	2831	0.07386860884569732	149222
m6a_200 sperm	2832	0.07385637938738461	149207
m6a_200 sperm	2833	0.073889824841228	149192
m6a_200 sperm	2834	0.0738869801727866	149176
m6a_200 sperm	2835	0.07389475661477837	149165
m6a_200 sperm	2836	0.07390750643095392	149156
m6a_200 sperm	2837	0.07392780650108453	149142
m6a_200 sperm	2838	0.07392456824897504	149131
m6a_200 sperm	2839	0.07391675151822177	149120
m6a_200 sperm	2840	0.07392279658245854	149103
m6a_200 sperm	2841	0.07387806364137108	149086
m6a_200 sperm	2842	0.0738290058549222	149081
m6a_200 sperm	2843	0.07382546728104807	149068
m6a_200 sperm	2844	0.07383762916337236	149060
m6a_200 sperm	2845	0.07385605600477087	149044
m6a_200 sperm	2846	0.07391130605110025	149031
m6a_200 sperm	2847	0.0739866931242743	149017
m6a_200 sperm	2848	0.07404724187672172	148998
m6a_200 sperm	2849	0.07415528700661302	148990
m6a_200 sperm	2850	0.07421088022787031	148975
m6a_200 sperm	2851	0.07427249769833728	148957
m6a_200 sperm	2852	0.07430890881581236	148944
m6a_200 sperm	2853	0.07433389320774027	148932
m6a_200 sperm	2854	0.0743169600079965	148921
m6a_200 sperm	2855	0.07436160240508238	148913
m6a_200 sperm	2856	0.0743800829128636	148898
m6a_200 sperm	2857	0.07438273776504586	148887
m6a_200 sperm	2858	0.0743834130654486	148868
m6a_200 sperm	2859	0.07438832210179236	148854
m6a_200 sperm	2860	0.07436128716570298	148839
m6a_200 sperm	2861	0.07432671994365779	148822
m6a_200 sperm	2862	0.07433236525326904	148808
m6a_200 sperm	2863	0.07431630920963474	148797
m6a_200 sperm	2864	0.07431364443412503	148784
m6a_200 sperm	2865	0.07429992035476404	148771
m6a_200 sperm	2866	0.07429704279874308	148768
m6a_200 sperm	2867	0.07425910873211367	148757
m6a_200 sperm	2868	0.07423531572559298	148745
m6a_200 sperm	2869	0.07420839485333294	148733
m6a_200 sperm	2870	0.07420173887742305	148713
m6a_200 sperm	2871	0.07420842763483611	148701
m6a_200 sperm	2872	0.07423279700235734	148689
m6a_200 sperm	2873	0.07425727364633722	148678
m6a_200 sperm	2874	0.07425948523378403	148664
m6a_200 sperm	2875	0.07424480081678335	148643
m6a_200 sperm	2876	0.07424023526425254	148625
m6a_200 sperm	2877	0.07423596823448055	148607
m6a_200 sperm	2878	0.07421599742883808	148589
m6a_200 sperm	2879	0.0742000614625607	148572
m6a_200 sperm	2880	0.07417927626870281	148560
m6a_200 sperm	2881	0.07418607300656783	148542
m6a_200 sperm	2882	0.0741921700826331	148532
m6a_200 sperm	2883	0.07420425203862578	148521
m6a_200 sperm	2884	0.0742055594381357	148511
m6a_200 sperm	2885	0.0742172855909874	148493
m6a_200 sperm	2886	0.07418227476854108	148475
m6a_200 sperm	2887	0.07413917604425405	148455
m6a_200 sperm	2888	0.07411743338924842	148440
m6a_200 sperm	2889	0.0741304237294384	148430
m6a_200 sperm	2890	0.07416851910766477	148414
m6a_200 sperm	2891	0.07423077679633944	148399
m6a_200 sperm	2892	0.0743270372324472	148384
m6a_200 sperm	2893	0.07439355632909658	148370
m6a_200 sperm	2894	0.07445659282442468	148357
m6a_200 sperm	2895	0.07449207007103455	148342
m6a_200 sperm	2896	0.07452725428049971	148335
m6a_200 sperm	2897	0.07455125914374203	148326
m6a_200 sperm	2898	0.07456052804916444	148315
m6a_200 sperm	2899	0.07456440964184216	148306
m6a_200 sperm	2900	0.07458042627316379	148290
m6a_200 sperm	2901	0.07457796568298865	148283
m6a_200 sperm	2902	0.07453648717700322	148274
m6a_200 sperm	2903	0.07452022855869826	148259
m6a_200 sperm	2904	0.07446824692434574	148249
m6a_200 sperm	2905	0.07442361047118391	148237
m6a_200 sperm	2906	0.07437501868980133	148223
m6a_200 sperm	2907	0.07432826227813852	148208
m6a_200 sperm	2908	0.07427525402225629	148192
m6a_200 sperm	2909	0.07426398059741601	148177
m6a_200 sperm	2910	0.07423900694704862	148160
m6a_200 sperm	2911	0.07422432696747093	148147
m6a_200 sperm	2912	0.07426425165287497	148134
m6a_200 sperm	2913	0.07431448041531541	148123
m6a_200 sperm	2914	0.07431485010097849	148102
m6a_200 sperm	2915	0.07430711125415368	148090
m6a_200 sperm	2916	0.07429707150548832	148076
m6a_200 sperm	2917	0.07426037210440097	148063
m6a_200 sperm	2918	0.07422367203672964	148048
m6a_200 sperm	2919	0.07422634311945207	148037
m6a_200 sperm	2920	0.0742482277628837	148025
m6a_200 sperm	2921	0.07428062499538116	148009
m6a_200 sperm	2922	0.07433650740640992	147993
m6a_200 sperm	2923	0.0743465367869818	147981
m6a_200 sperm	2924	0.07433754522993186	147965
m6a_200 sperm	2925	0.07431137835961092	147952
m6a_200 sperm	2926	0.07427003894892899	147937
m6a_200 sperm	2927	0.07420997646218112	147917
m6a_200 sperm	2928	0.07419016135221221	147908
m6a_200 sperm	2929	0.07417034035760627	147890
m6a_200 sperm	2930	0.07414595055874895	147880
m6a_200 sperm	2931	0.07409625321431335	147865
m6a_200 sperm	2932	0.07403793596982361	147850
m6a_200 sperm	2933	0.07398337374419087	147837
m6a_200 sperm	2934	0.07396483690300015	147824
m6a_200 sperm	2935	0.07396608848945797	147817
m6a_200 sperm	2936	0.07399730263271705	147807
m6a_200 sperm	2937	0.07402300545369297	147797
m6a_200 sperm	2938	0.07405201923064675	147782
m6a_200 sperm	2939	0.07405522645635432	147770
m6a_200 sperm	2940	0.07406520303861219	147757
m6a_200 sperm	2941	0.07408936991250911	147748
m6a_200 sperm	2942	0.07408916603028873	147738
m6a_200 sperm	2943	0.07409021825597882	147730
m6a_200 sperm	2944	0.07406759814626541	147718
m6a_200 sperm	2945	0.07403038282701059	147706
m6a_200 sperm	2946	0.07395865680213361	147690
m6a_200 sperm	2947	0.07391254774008443	147677
m6a_200 sperm	2948	0.07388821320752319	147662
m6a_200 sperm	2949	0.07391645332307094	147651
m6a_200 sperm	2950	0.07394840620759507	147638
m6a_200 sperm	2951	0.07401789463012132	147611
m6a_200 sperm	2952	0.07410636030565095	147588
m6a_200 sperm	2953	0.07417743154317472	147577
m6a_200 sperm	2954	0.07421303017673408	147566
m6a_200 sperm	2955	0.07426379352584139	147551
m6a_200 sperm	2956	0.07429161972106736	147540
m6a_200 sperm	2957	0.07431779566020226	147528
m6a_200 sperm	2958	0.07435286516731739	147516
m6a_200 sperm	2959	0.07438080865181673	147508
m6a_200 sperm	2960	0.07437264469640473	147499
m6a_200 sperm	2961	0.0743629190889577	147478
m6a_200 sperm	2962	0.07432993762117086	147461
m6a_200 sperm	2963	0.07427385425042168	147451
m6a_200 sperm	2964	0.07421539439645086	147445
m6a_200 sperm	2965	0.07416571197564617	147423
m6a_200 sperm	2966	0.07413009462985981	147412
m6a_200 sperm	2967	0.07409683312195592	147402
m6a_200 sperm	2968	0.07407904889432641	147387
m6a_200 sperm	2969	0.07403808187457095	147371
m6a_200 sperm	2970	0.0740119367507367	147357
m6a_200 sperm	2971	0.07399800943963426	147347
m6a_200 sperm	2972	0.07398347465004874	147338
m6a_200 sperm	2973	0.07392876616662264	147323
m6a_200 sperm	2974	0.07391925005957757	147313
m6a_200 sperm	2975	0.07392864365577276	147307
m6a_200 sperm	2976	0.0738815074486287	147293
m6a_200 sperm	2977	0.0738380827037608	147285
m6a_200 sperm	2978	0.0738258299878859	147265
m6a_200 sperm	2979	0.07379290142329818	147245
m6a_200 sperm	2980	0.07373039116642102	147226
m6a_200 sperm	2981	0.07372392051654436	147215
m6a_200 sperm	2982	0.0737532341815531	147204
m6a_200 sperm	2983	0.0737847692785101	147194
m6a_200 sperm	2984	0.07382757643266774	147183
m6a_200 sperm	2985	0.07387300019903542	147169
m6a_200 sperm	2986	0.07393524905849508	147154
m6a_200 sperm	2987	0.07394656078509164	147144
m6a_200 sperm	2988	0.07399544280851726	147129
m6a_200 sperm	2989	0.0740285160929805	147111
m6a_200 sperm	2990	0.07406450864162226	147102
m6a_200 sperm	2991	0.0740476818518115	147082
m6a_200 sperm	2992	0.07405976082560199	147070
m6a_200 sperm	2993	0.07404223814507889	147053
m6a_200 sperm	2994	0.07405256796588161	147045
m6a_200 sperm	2995	0.0740616366200285	147033
m6a_200 sperm	2996	0.07407790450601491	147020
m6a_200 sperm	2997	0.07410486155896007	147007
m6a_200 sperm	2998	0.07414649330315813	146986
m6a_200 sperm	2999	0.05931857873371179	146980
m6a_200 sperm	3000	0.04449751579113082	146971
GM12878	0	0.6000000000000001	1621702
GM12878	1	0.8	1621702
GM12878	2	1.0	1621702
GM12878	3	1.0	1621702
GM12878	4	1.0	1621702
GM12878	5	1.0	1621702
GM12878	6	1.0	1621702
GM12878	7	1.0	1621702
GM12878	8	1.0	1621702
GM12878	9	1.0	1621702
GM12878	10	1.0	1621702
GM12878	11	1.0	1621702
GM12878	12	1.0	1621702
GM12878	13	1.0	1621702
GM12878	14	1.0	1621702
GM12878	15	1.0	1621702
GM12878	16	1.0	1621702
GM12878	17	1.0	1621702
GM12878	18	1.0	1621702
GM12878	19	1.0	1621702
GM12878	20	1.0	1621702
GM12878	21	1.0	1621702
GM12878	22	1.0	1621702
GM12878	23	1.0	1621702
GM12878	24	1.0	1621702
GM12878	25	1.0	1621702
GM12878	26	1.0	1621702
GM12878	27	1.0	1621702
GM12878	28	1.0	1621702
GM12878	29	1.0	1621702
GM12878	30	1.0	1621702
GM12878	31	1.0	1621702
GM12878	32	1.0	1621702
GM12878	33	1.0	1621702
GM12878	34	1.0	1621702
GM12878	35	1.0	1621702
GM12878	36	1.0	1621702
GM12878	37	1.0	1621702
GM12878	38	1.0	1621702
GM12878	39	1.0	1621702
GM12878	40	1.0	1621702
GM12878	41	1.0	1621702
GM12878	42	1.0	1621702
GM12878	43	1.0	1621702
GM12878	44	1.0	1621702
GM12878	45	1.0	1621702
GM12878	46	1.0	1621702
GM12878	47	1.0	1621702
GM12878	48	1.0	1621702
GM12878	49	1.0	1621702
GM12878	50	1.0	1621702
GM12878	51	1.0	1621702
GM12878	52	1.0	1621702
GM12878	53	1.0	1621702
GM12878	54	1.0	1621702
GM12878	55	1.0	1621702
GM12878	56	1.0	1621702
GM12878	57	1.0	1621702
GM12878	58	1.0	1621702
GM12878	59	1.0	1621702
GM12878	60	1.0	1621702
GM12878	61	1.0	1621702
GM12878	62	1.0	1621702
GM12878	63	1.0	1621702
GM12878	64	1.0	1621702
GM12878	65	1.0	1621702
GM12878	66	1.0	1621702
GM12878	67	1.0	1621702
GM12878	68	1.0	1621702
GM12878	69	1.0	1621702
GM12878	70	1.0	1621702
GM12878	71	1.0	1621702
GM12878	72	1.0	1621702
GM12878	73	1.0	1621702
GM12878	74	1.0	1621702
GM12878	75	1.0	1621702
GM12878	76	1.0	1621702
GM12878	77	1.0	1621702
GM12878	78	1.0	1621702
GM12878	79	1.0	1621702
GM12878	80	1.0	1621702
GM12878	81	1.0	1621702
GM12878	82	1.0	1621702
GM12878	83	1.0	1621702
GM12878	84	1.0	1621702
GM12878	85	1.0	1621702
GM12878	86	1.0	1621702
GM12878	87	1.0	1621702
GM12878	88	0.9995975832797888	1621702
GM12878	89	0.9987719075391164	1621702
GM12878	90	0.9975219861602195	1621702
GM12878	91	0.9958324032405461	1621702
GM12878	92	0.9936667772500744	1621702
GM12878	93	0.9914219751840968	1621702
GM12878	94	0.9891061366391607	1621702
GM12878	95	0.9867064355843429	1621702
GM12878	96	0.984225955200154	1621702
GM12878	97	0.981698117163326	1621702
GM12878	98	0.9790983793569966	1621702
GM12878	99	0.9764226719828921	1621702
GM12878	100	0.973653235921273	1621702
GM12878	101	0.9707552928959822	1621702
GM12878	102	0.9677004776463248	1621702
GM12878	103	0.9644810205574146	1621702
GM12878	104	0.9610689263502172	1621702
GM12878	105	0.9574403928711933	1621702
GM12878	106	0.9536046696618737	1621702
GM12878	107	0.9495506572724212	1621702
GM12878	108	0.9453088175262779	1621702
GM12878	109	0.9408750806251704	1621702
GM12878	110	0.9362334140304446	1621702
GM12878	111	0.9313240040401998	1621702
GM12878	112	0.9261256383725247	1621702
GM12878	113	0.9205909593747804	1621702
GM12878	114	0.9146748292842952	1621702
GM12878	115	0.9083988303646416	1621702
GM12878	116	0.901832149186472	1621702
GM12878	117	0.8949576432661488	1621702
GM12878	118	0.8878300698895358	1621702
GM12878	119	0.8804925935837781	1621702
GM12878	120	0.8729162324520782	1621702
GM12878	121	0.8650707713254346	1621702
GM12878	122	0.8568922033764528	1621702
GM12878	123	0.8483029557834917	1621702
GM12878	124	0.8392507378050962	1621702
GM12878	125	0.8297718076440679	1621702
GM12878	126	0.8199041500842943	1621702
GM12878	127	0.8097784919794143	1621702
GM12878	128	0.7994282550061602	1621702
GM12878	129	0.7888982069455425	1621702
GM12878	130	0.7781884711247813	1621702
GM12878	131	0.7671926161526594	1621702
GM12878	132	0.755806800509588	1621702
GM12878	133	0.7440167182379993	1621702
GM12878	134	0.7317758749757971	1621702
GM12878	135	0.7190143441890064	1621702
GM12878	136	0.705940795534568	1621702
GM12878	137	0.6927243106316697	1621702
GM12878	138	0.6794254431455349	1621702
GM12878	139	0.6662105614965018	1621702
GM12878	140	0.6531468790196966	1621702
GM12878	141	0.640106875369211	1621702
GM12878	142	0.6269767195206025	1621702
GM12878	143	0.6136878415393211	1621702
GM12878	144	0.6001482393189378	1621702
GM12878	145	0.586411930181994	1621702
GM12878	146	0.5725188721479039	1621702
GM12878	147	0.5586545493561703	1621702
GM12878	148	0.5449470987888034	1621702
GM12878	149	0.5315067749808535	1621702
GM12878	150	0.5183922816892377	1621702
GM12878	151	0.5056338340829574	1621702
GM12878	152	0.49314954288765755	1621702
GM12878	153	0.48085875210118756	1621702
GM12878	154	0.4687305065912234	1621702
GM12878	155	0.45674248413086993	1621702
GM12878	156	0.4449674477801717	1621702
GM12878	157	0.43359223827805604	1621702
GM12878	158	0.42281553577661	1621702
GM12878	159	0.4127039369748573	1621702
GM12878	160	0.4033609134107253	1621702
GM12878	161	0.39472714469119485	1621702
GM12878	162	0.38668251010358257	1621702
GM12878	163	0.37914364044688853	1621702
GM12878	164	0.37209980625293676	1621702
GM12878	165	0.3655168458816725	1621702
GM12878	166	0.35955397477465034	1621702
GM12878	167	0.3542760630498082	1621702
GM12878	168	0.34976450667261927	1621702
GM12878	169	0.346038174707807	1621702
GM12878	170	0.3431348052848181	1621702
GM12878	171	0.3410013676988744	1621702
GM12878	172	0.3395287173599096	1621702
GM12878	173	0.3386677700341987	1621702
GM12878	174	0.3384139626145864	1621702
GM12878	175	0.33874768607302697	1621702
GM12878	176	0.3396958257435707	1621702
GM12878	177	0.3412700977121567	1621702
GM12878	178	0.3435353720967231	1621702
GM12878	179	0.34648363262794274	1621702
GM12878	180	0.3501446011659356	1621702
GM12878	181	0.3544038300501572	1621702
GM12878	182	0.3592545362834849	1621702
GM12878	183	0.3646063210133551	1621702
GM12878	184	0.3704242826363907	1621702
GM12878	185	0.3765901503482144	1621702
GM12878	186	0.383147581984853	1621702
GM12878	187	0.39011187012163767	1621702
GM12878	188	0.3974726552720537	1621702
GM12878	189	0.4052041620470346	1621702
GM12878	190	0.4133135434253643	1621702
GM12878	191	0.4217189101326878	1621702
GM12878	192	0.43037993416792986	1621702
GM12878	193	0.43920350347967757	1621702
GM12878	194	0.4481927012484415	1621702
GM12878	195	0.4573169423235589	1621702
GM12878	196	0.4665814064482871	1621702
GM12878	197	0.47591801699695757	1621702
GM12878	198	0.48584889849265533	1621702
GM12878	199	0.4962694553911514	1621702
GM12878	200	0.5071587704638716	1621606
GM12878	201	0.5184133601470301	1621530
GM12878	202	0.5299751971791262	1621434
GM12878	203	0.5413026227060174	1621355
GM12878	204	0.5523718494530936	1621269
GM12878	205	0.5631115782314797	1621155
GM12878	206	0.5735487600932323	1621071
GM12878	207	0.5837354147024756	1620972
GM12878	208	0.5936087989366494	1620882
GM12878	209	0.6031703169320444	1620776
GM12878	210	0.61245528735527	1620668
GM12878	211	0.621452243674409	1620578
GM12878	212	0.6301349256741978	1620486
GM12878	213	0.6385414865145191	1620392
GM12878	214	0.6466863246496201	1620307
GM12878	215	0.6545185428542247	1620208
GM12878	216	0.6620745976876721	1620121
GM12878	217	0.6693424063425115	1620029
GM12878	218	0.6763261296374213	1619937
GM12878	219	0.6830542234427402	1619841
GM12878	220	0.6895245036116562	1619742
GM12878	221	0.6957365440904656	1619646
GM12878	222	0.7017089894405805	1619560
GM12878	223	0.7074223338678889	1619484
GM12878	224	0.7128775073258885	1619395
GM12878	225	0.7181022114537806	1619315
GM12878	226	0.7230762864926805	1619224
GM12878	227	0.7278083436531565	1619132
GM12878	228	0.7323226382881476	1619036
GM12878	229	0.7366122352691389	1618948
GM12878	230	0.7406916187783665	1618857
GM12878	231	0.7445662539479616	1618762
GM12878	232	0.7482491228507985	1618680
GM12878	233	0.7517402335181003	1618580
GM12878	234	0.755038251372068	1618494
GM12878	235	0.7581605858801221	1618402
GM12878	236	0.7611059271251643	1618316
GM12878	237	0.7638816435201052	1618232
GM12878	238	0.7664928278294274	1618153
GM12878	239	0.7689541378035465	1618067
GM12878	240	0.7712679289613036	1617994
GM12878	241	0.7734547735187621	1617918
GM12878	242	0.7755133903601503	1617832
GM12878	243	0.7774491306682783	1617736
GM12878	244	0.7792520269210685	1617645
GM12878	245	0.7809287636845111	1617565
GM12878	246	0.7824897295646711	1617498
GM12878	247	0.7839443655302447	1617431
GM12878	248	0.7852894213603778	1617350
GM12878	249	0.7865345084162871	1617272
GM12878	250	0.7876867611864969	1617186
GM12878	251	0.7887484826976809	1617089
GM12878	252	0.7897159308359295	1617005
GM12878	253	0.7906154490996976	1616929
GM12878	254	0.7914411140156664	1616841
GM12878	255	0.7921888230026337	1616750
GM12878	256	0.7928567032464959	1616673
GM12878	257	0.7934424299589654	1616580
GM12878	258	0.7939351187983926	1616490
GM12878	259	0.7943602925360931	1616399
GM12878	260	0.7947087089048137	1616325
GM12878	261	0.7949851497615992	1616233
GM12878	262	0.7952029375426206	1616161
GM12878	263	0.7953525277184444	1616081
GM12878	264	0.7954191198018982	1615989
GM12878	265	0.7954195596119505	1615909
GM12878	266	0.7953614769583887	1615828
GM12878	267	0.7952370260252504	1615729
GM12878	268	0.7950525979155418	1615645
GM12878	269	0.7948102315758021	1615567
GM12878	270	0.7945067066250006	1615485
GM12878	271	0.7941187836295495	1615395
GM12878	272	0.7936569283295687	1615302
GM12878	273	0.7931115098190903	1615216
GM12878	274	0.7924825047719124	1615110
GM12878	275	0.7917717279754628	1615021
GM12878	276	0.7909853628495982	1614919
GM12878	277	0.7901090932428554	1614813
GM12878	278	0.7891438447061323	1614719
GM12878	279	0.7881005357973601	1614622
GM12878	280	0.7869706059882351	1614521
GM12878	281	0.7857386187259793	1614432
GM12878	282	0.7844238148272356	1614339
GM12878	283	0.7830180829823032	1614260
GM12878	284	0.7815060415753292	1614189
GM12878	285	0.7798875670399803	1614085
GM12878	286	0.7781784200919378	1613979
GM12878	287	0.7763428689150504	1613879
GM12878	288	0.7743902306032026	1613803
GM12878	289	0.7723354719888941	1613716
GM12878	290	0.7701539997643273	1613634
GM12878	291	0.7678396909393411	1613545
GM12878	292	0.76540033210208	1613439
GM12878	293	0.7628155395053368	1613355
GM12878	294	0.7600704713721221	1613244
GM12878	295	0.7571712623065572	1613162
GM12878	296	0.7541415092295181	1613067
GM12878	297	0.750938184528054	1612947
GM12878	298	0.7475817183106522	1612858
GM12878	299	0.7440745522098244	1612772
GM12878	300	0.7404384148414347	1612674
GM12878	301	0.7366348888212698	1612579
GM12878	302	0.732678202848059	1612481
GM12878	303	0.7285630575967806	1612387
GM12878	304	0.7242918441976437	1612296
GM12878	305	0.7198634165007726	1612210
GM12878	306	0.7152417442983555	1612114
GM12878	307	0.7104310133542133	1612022
GM12878	308	0.7054439461204437	1611916
GM12878	309	0.7002756518986659	1611820
GM12878	310	0.6948980156697814	1611728
GM12878	311	0.689347396556865	1611636
GM12878	312	0.683634698176931	1611537
GM12878	313	0.6777607738683199	1611442
GM12878	314	0.6717249171151917	1611344
GM12878	315	0.6655204025930521	1611226
GM12878	316	0.6591564335349706	1611131
GM12878	317	0.652585123485137	1611030
GM12878	318	0.6458463093071134	1610931
GM12878	319	0.6389414918262598	1610831
GM12878	320	0.6319022593788877	1610743
GM12878	321	0.6247527454612138	1610641
GM12878	322	0.617535031751883	1610546
GM12878	323	0.6101888828159513	1610436
GM12878	324	0.6027036791647793	1610341
GM12878	325	0.5951190813488689	1610242
GM12878	326	0.5874103690769065	1610142
GM12878	327	0.5796130203257035	1610028
GM12878	328	0.5717668858354488	1609920
GM12878	329	0.5638665936117732	1609816
GM12878	330	0.5558786017053228	1609713
GM12878	331	0.5478614158526942	1609609
GM12878	332	0.539807847911348	1609486
GM12878	333	0.5317269992528245	1609373
GM12878	334	0.523634450021599	1609258
GM12878	335	0.5155480325094831	1609151
GM12878	336	0.5074495524026278	1609032
GM12878	337	0.4993818191216765	1608927
GM12878	338	0.49132419369501656	1608816
GM12878	339	0.4833521092155917	1608700
GM12878	340	0.4754895356062765	1608597
GM12878	341	0.46771280374633795	1608486
GM12878	342	0.4600374317574469	1608376
GM12878	343	0.4525261671870299	1608267
GM12878	344	0.44515814410526205	1608158
GM12878	345	0.43796649495316703	1608051
GM12878	346	0.430989806179009	1607940
GM12878	347	0.4242384083301618	1607818
GM12878	348	0.4176652717995758	1607723
GM12878	349	0.41132484625692695	1607600
GM12878	350	0.40522323086575085	1607497
GM12878	351	0.3994320328847954	1607394
GM12878	352	0.39392618214258185	1607255
GM12878	353	0.3887585871577586	1607147
GM12878	354	0.38388920824561484	1607024
GM12878	355	0.3793135920192715	1606902
GM12878	356	0.375059803691557	1606799
GM12878	357	0.37117322156659915	1606699
GM12878	358	0.3676233249050791	1606606
GM12878	359	0.3644528946254772	1606489
GM12878	360	0.3616398660107514	1606378
GM12878	361	0.3591798418771487	1606259
GM12878	362	0.35703674297193033	1606131
GM12878	363	0.35527961287251014	1606010
GM12878	364	0.35382730481849456	1605893
GM12878	365	0.3527671977388416	1605791
GM12878	366	0.35203589004596086	1605670
GM12878	367	0.3516570461052157	1605557
GM12878	368	0.35162426699891197	1605422
GM12878	369	0.3519862156625212	1605304
GM12878	370	0.3527222621775003	1605187
GM12878	371	0.3538513687769774	1605096
GM12878	372	0.35535956201111324	1604980
GM12878	373	0.35723615040729156	1604880
GM12878	374	0.3595267862830185	1604779
GM12878	375	0.36208871856436886	1604669
GM12878	376	0.3649805217939473	1604574
GM12878	377	0.36817211968568975	1604460
GM12878	378	0.3716148993642718	1604355
GM12878	379	0.37530513127480486	1604251
GM12878	380	0.3793085082153024	1604166
GM12878	381	0.3835380210187915	1604062
GM12878	382	0.3879867588303081	1603959
GM12878	383	0.392642652829054	1603845
GM12878	384	0.39745966774442265	1603749
GM12878	385	0.4024336010159303	1603656
GM12878	386	0.4075992835359229	1603554
GM12878	387	0.41298878252907034	1603460
GM12878	388	0.4185861278991718	1603346
GM12878	389	0.4243572468179416	1603254
GM12878	390	0.4303021826182815	1603170
GM12878	391	0.43630657749933893	1603060
GM12878	392	0.4423648149783437	1602971
GM12878	393	0.4485165225339125	1602854
GM12878	394	0.45471778274755625	1602736
GM12878	395	0.4609549973467394	1602649
GM12878	396	0.467299533103234	1602555
GM12878	397	0.47366182626720993	1602455
GM12878	398	0.4799798393976331	1602342
GM12878	399	0.48629187312098643	1602250
GM12878	400	0.4925873330154784	1602150
GM12878	401	0.49881241482522143	1602056
GM12878	402	0.5050197904954502	1601970
GM12878	403	0.5112147244011704	1601893
GM12878	404	0.5173610173689156	1601800
GM12878	405	0.5234584782250828	1601701
GM12878	406	0.529481557643529	1601615
GM12878	407	0.5354443792763872	1601513
GM12878	408	0.5413170200870057	1601406
GM12878	409	0.5471050211213596	1601308
GM12878	410	0.5527924312840136	1601227
GM12878	411	0.5584070317174854	1601132
GM12878	412	0.5638736397463273	1601055
GM12878	413	0.569211003363244	1600970
GM12878	414	0.5744273713792656	1600884
GM12878	415	0.5795218903938002	1600779
GM12878	416	0.5844779753216475	1600683
GM12878	417	0.5893239771522248	1600602
GM12878	418	0.5940643622291761	1600506
GM12878	419	0.5986727120638333	1600414
GM12878	420	0.6031402934060917	1600309
GM12878	421	0.607465951586561	1600218
GM12878	422	0.6116462349081007	1600136
GM12878	423	0.6156909806172718	1600051
GM12878	424	0.6195940188130717	1599951
GM12878	425	0.6233502699575515	1599866
GM12878	426	0.6269753185122051	1599777
GM12878	427	0.6304739356836981	1599699
GM12878	428	0.6338397860051862	1599612
GM12878	429	0.6370855946281488	1599524
GM12878	430	0.6402170958825262	1599431
GM12878	431	0.6432104587748442	1599356
GM12878	432	0.6460774126007309	1599273
GM12878	433	0.6488158818825827	1599185
GM12878	434	0.6514364011538427	1599093
GM12878	435	0.6539439716382366	1599006
GM12878	436	0.6563312835376383	1598904
GM12878	437	0.6586121640280926	1598823
GM12878	438	0.6607839984797748	1598742
GM12878	439	0.6628320277780675	1598656
GM12878	440	0.6647550788996166	1598564
GM12878	441	0.6665816966785953	1598457
GM12878	442	0.6682828474353041	1598383
GM12878	443	0.6698668168188973	1598307
GM12878	444	0.671338224231362	1598214
GM12878	445	0.6727188238755732	1598122
GM12878	446	0.6739967193538954	1598018
GM12878	447	0.6752049100312156	1597923
GM12878	448	0.6763335939821614	1597826
GM12878	449	0.677385346241825	1597745
GM12878	450	0.6783426784973078	1597652
GM12878	451	0.679215742688686	1597549
GM12878	452	0.6799901654816041	1597472
GM12878	453	0.6806651395520131	1597375
GM12878	454	0.6812209262225629	1597292
GM12878	455	0.6816827624143706	1597199
GM12878	456	0.6820406120203979	1597107
GM12878	457	0.6822999339901482	1597015
GM12878	458	0.6824574803737679	1596928
GM12878	459	0.6825537176116099	1596829
GM12878	460	0.6825490391204989	1596708
GM12878	461	0.682459681925537	1596614
GM12878	462	0.682300140412376	1596507
GM12878	463	0.68205739344913	1596398
GM12878	464	0.6817176703429176	1596289
GM12878	465	0.6813124164703512	1596209
GM12878	466	0.6808224275655375	1596100
GM12878	467	0.6802183089110547	1596016
GM12878	468	0.6795358054818883	1595917
GM12878	469	0.6787686802242766	1595829
GM12878	470	0.6778981584020098	1595746
GM12878	471	0.6769456842795779	1595654
GM12878	472	0.6759106593047106	1595569
GM12878	473	0.6747875330698162	1595473
GM12878	474	0.6735963004387457	1595392
GM12878	475	0.6723277080609544	1595300
GM12878	476	0.6709689014031591	1595195
GM12878	477	0.6695246866291226	1595110
GM12878	478	0.667982495840244	1595028
GM12878	479	0.6663383381872855	1594926
GM12878	480	0.6646035780892444	1594825
GM12878	481	0.6627711787278873	1594733
GM12878	482	0.660841574450888	1594642
GM12878	483	0.6588383282661365	1594557
GM12878	484	0.656735851527309	1594466
GM12878	485	0.6545115380799216	1594370
GM12878	486	0.652182399686399	1594283
GM12878	487	0.6497809428373827	1594191
GM12878	488	0.6472589331104917	1594107
GM12878	489	0.6446192209923773	1594015
GM12878	490	0.6418778456332433	1593920
GM12878	491	0.6390599212185442	1593814
GM12878	492	0.6361205371654144	1593709
GM12878	493	0.6330767251684445	1593618
GM12878	494	0.6299446971493141	1593520
GM12878	495	0.6267404228766555	1593419
GM12878	496	0.6234272137199812	1593335
GM12878	497	0.6200197279098011	1593242
GM12878	498	0.616501314041739	1593146
GM12878	499	0.6128814629770094	1593051
