depth_bp	r_nuc	p_nuc	r_nuc_ss	p_nuc_ss	r_prot	p_prot	r_prot_ss	p_prot_ss	depth_gbp
500000.0	0.48876029939204796	0.09010280675887172	0.6274581723568757	0.02895061418968106	-0.5398295863573237	0.05687990218609853	-0.5932500346848413	0.04202095356994577	0.0005
500000.0	0.15975810868611778	0.6021261633903241	0.26901294773102713	0.39783589768031064	-0.5222266359539277	0.06713814087739117	-0.5392177413992641	0.0704223409652708	0.0005
500000.0	-0.14213750466808187	0.643213890021522	0.24572444852436504	0.4414008631319804	-0.17572942720928508	0.5657926837793664	-0.5284528499242753	0.07734727023631288	0.0005
500000.0	0.1893840399155278	0.5354682066090405	0.25160735273517415	0.4301856756138403	-0.5620223292553731	0.04559969345901783	-0.6242366855800389	0.030036234846792232	0.0005
500000.0	0.44561572773381275	0.12698733553531602	0.699905016836895	0.01127314795594061	-0.7148756351207501	0.006027075867198784	-0.7567958171208363	0.004379827365238535	0.0005
500000.0	0.3761149898093762	0.2052973402315808	0.4468466795200861	0.14529776019739618	-0.47204383695856306	0.10338289406537562	-0.4561080358564636	0.13613971382596082	0.0005
500000.0	0.21761337625149302	0.475110841130004	0.3169276311846201	0.3155140097488152	-0.40506291441137604	0.1697399578752277	-0.4534360133244912	0.1387424714316854	0.0005
500000.0	0.012107991269107887	0.9686847315857849	0.19893856909980648	0.5353559107734577	-0.24986082834635137	0.4103413949874625	-0.17689925435397474	0.5823222342242331	0.0005
500000.0	0.4308868771036552	0.14158129907670602	0.6737364697587396	0.016298247090531317	-0.49868331137157734	0.0828012588414443	-0.530978824470885	0.07568226446969566	0.0005
500000.0	0.17390862630618012	0.5698888951792587	0.47369096634594365	0.11980159896887448	-0.3894438924099621	0.1883948533039361	-0.39538638615904237	0.20331976069044422	0.0005
500000.0	0.031836619192813075	0.9177669496092312	0.04797032920081992	0.8823094761409633	-0.34559838319182334	0.24743515535504443	-0.26822770256656736	0.39926809881135167	0.0005
500000.0	0.38836153895827774	0.18973350784196918	0.4856492276746346	0.10946054808422476	-0.5473898776432935	0.05283622828784342	-0.5546554972388684	0.06125406868787147	0.0005
500000.0	0.36896905873333624	0.21473438301658632	0.6154432851153304	0.03314839189769668	-0.6036489705641849	0.02892323165124182	-0.8162989255620468	0.0011994836243826364	0.0005
500000.0	0.14857987728950578	0.6280753567327824	0.33669240802439554	0.28455691801396704	-0.6173571105276687	0.02457304940847502	-0.6401192595559346	0.024956693184859876	0.0005
500000.0	-0.19966499193865161	0.5131112245340763	-0.02825850353216991	0.9305315792458985	-0.26621744565225924	0.3793109620530778	-0.44716444879697614	0.14497715072498876	0.0005
